관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면정보,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,동구 호남동 15-2,동구 천변우로 363-1,3,200만,360도,30일,2019,35.14830341,126.9110653,2023-06-30
광주광역시 사회재난과,동구 호남동 15-2,동구 천변우로 363-1,1,200만,360도,30일,2016,35.14830341,126.9110653,2023-06-30
광주광역시 사회재난과,동구 계림동 584-1,동구 경양로235번길 20,3,200만,360도,30일,2019,35.15899649,126.9179747,2023-06-30
광주광역시 사회재난과,동구 계림동 584-1,동구 경양로235번길 20,1,200만,360도,30일,2016,35.15899649,126.9179747,2023-06-30
광주광역시 사회재난과,동구 지산동 518-21,동구 필문대로273번길 5-1,3,200만,360도,30일,2019,35.14655984,126.9283253,2023-06-30
광주광역시 사회재난과,동구 지산동 518-21,동구 필문대로273번길 5-1,1,200만,360도,30일,2016,35.14655984,126.9283253,2023-06-30
광주광역시 사회재난과,동구 지산동 518-21,동구 필문대로273번길 5-1,1,200만,360도,30일,2020,35.14655984,126.9283253,2023-06-30
광주광역시 사회재난과,서구 농성동 365-24,서구 상무대로1177번길 11,4,200만,360도,30일,2019,35.15530363,126.8892322,2023-06-30
광주광역시 사회재난과,서구 농성동 365-24,서구 상무대로1177번길 11,1,200만,360도,30일,2016,35.15530363,126.8892322,2023-06-30
광주광역시 사회재난과,서구 치평동 1228-1,서구 시청로56번길 13,3,200만,360도,30일,2019,35.15377952,126.8531591,2023-06-30
광주광역시 사회재난과,서구 치평동 1228-1,서구 시청로56번길 13,1,200만,360도,30일,2016,35.15377952,126.8531591,2023-06-30
광주광역시 사회재난과,서구 화정동 502-3,,1,200만,360도,30일,2019,35.14149779,126.8671415,2023-06-30
광주광역시 사회재난과,서구 화정동 502-3,,1,200만,360도,30일,2016,35.14149779,126.8671415,2023-06-30
광주광역시 사회재난과,서구 금호동 244-16,서구 금화로 53,2,200만,360도,30일,2019,35.13276692,126.8550414,2023-06-30
광주광역시 사회재난과,서구 금호동 244-16,서구 금화로 53,1,200만,360도,30일,2016,35.13276692,126.8550414,2023-06-30
광주광역시 사회재난과,서구 농성동 645-36,서구 경열로14번길 6,3,200만,360도,30일,2019,35.15227071,126.8876684,2023-06-30
광주광역시 사회재난과,서구 농성동 645-36,서구 경열로14번길 6,1,200만,360도,30일,2016,35.15227071,126.8876684,2023-06-30
광주광역시 사회재난과,서구 금호동 762,서구 운천로 15,3,200만,360도,30일,2019,35.13410154,126.8585879,2023-06-30
광주광역시 사회재난과,서구 금호동 762,서구 운천로 15,1,200만,360도,30일,2016,35.13410154,126.8585879,2023-06-30
광주광역시 사회재난과,서구 치평동 1247-3,서구 상무번영로 11,2,200만,360도,30일,2019,35.14978596,126.8531511,2023-06-30
광주광역시 사회재난과,서구 치평동 1247-3,서구 상무번영로 11,1,200만,360도,30일,2016,35.14978596,126.8531511,2023-06-30
광주광역시 사회재난과,서구 화정동 365-7,서구 월드컵4강로104번길 19-16,4,200만,360도,30일,2019,35.14671336,126.8751962,2023-06-30
광주광역시 사회재난과,서구 화정동 365-7,서구 월드컵4강로104번길 19-16,1,200만,360도,30일,2016,35.14671336,126.8751962,2023-06-30
광주광역시 사회재난과,서구 풍암동 1058,서구 풍암순환로 86,2,200만,360도,30일,2019,35.1210178,126.8808429,2023-06-30
광주광역시 사회재난과,서구 풍암동 1058,서구 풍암순환로 86,1,200만,360도,30일,2016,35.1210178,126.8808429,2023-06-30
광주광역시 사회재난과,남구 백운동 606-4,남구 백운로52번길 5-2,2,200만,360도,30일,2019,35.13830423,126.9071413,2023-06-30
광주광역시 사회재난과,남구 백운동 606-4,남구 백운로52번길 5-2,1,200만,360도,30일,2016,35.13830423,126.9071413,2023-06-30
광주광역시 사회재난과,남구 사동 121-13,남구 사직안길 9-5,2,200만,360도,30일,2019,35.14300898,126.9132084,2023-06-30
광주광역시 사회재난과,남구 사동 121-13,남구 사직안길 9-5,1,200만,360도,30일,2016,35.14300898,126.9132084,2023-06-30
광주광역시 사회재난과,남구 주월동 450-97,,3,200만,360도,30일,2019,35.12750395,126.8941811,2023-06-30
광주광역시 사회재난과,남구 주월동 450-97,,1,200만,360도,30일,2016,35.12750395,126.8941811,2023-06-30
광주광역시 사회재난과,남구 봉선동 1014-8,남구 봉선1로 50-8,2,200만,360도,30일,2019,35.12751522,126.9106527,2023-06-30
광주광역시 사회재난과,남구 봉선동 1014-8,남구 봉선1로 50-8,1,200만,360도,30일,2016,35.12751522,126.9106527,2023-06-30
광주광역시 사회재난과,남구 방림동 534-1,남구 대남대로95번길 10-1,3,200만,360도,30일,2019,35.13325343,126.914602,2023-06-30
광주광역시 사회재난과,남구 방림동 534-1,남구 대남대로95번길 10-1,1,200만,360도,30일,2016,35.13325343,126.914602,2023-06-30
광주광역시 사회재난과,남구 월산동 1043-1,남구 군분로 55,3,200만,360도,30일,2019,35.13856902,126.8930995,2023-06-30
광주광역시 사회재난과,남구 월산동 1043-1,남구 군분로 55,1,200만,360도,30일,2016,35.13856902,126.8930995,2023-06-30
광주광역시 사회재난과,남구 주월동 965-9,남구 대남대로223번길 26-2,2,200만,360도,30일,2019,35.13313811,126.8978269,2023-06-30
광주광역시 사회재난과,남구 주월동 965-9,남구 대남대로223번길 26-2,1,200만,360도,30일,2016,35.13313811,126.8978269,2023-06-30
광주광역시 사회재난과,북구 오치동 948-11,북구 우치로257번길 24,3,200만,360도,30일,2019,35.18798031,126.9024735,2023-06-30
광주광역시 사회재난과,북구 오치동 948-11,북구 우치로257번길 24,1,200만,360도,30일,2016,35.18798031,126.9024735,2023-06-30
광주광역시 사회재난과,북구 두암동 901-36,북구 군왕로71번길 34,3,200만,360도,30일,2019,35.16857971,126.9307755,2023-06-30
광주광역시 사회재난과,북구 두암동 901-36,북구 군왕로71번길 34,1,200만,360도,30일,2016,35.16857971,126.9307755,2023-06-30
광주광역시 사회재난과,북구 운암동 496-2,북구 금호로 49-5,2,200만,360도,30일,2019,35.17332168,126.8883141,2023-06-30
광주광역시 사회재난과,북구 운암동 496-2,북구 금호로 49-5,1,200만,360도,30일,2016,35.17332168,126.8883141,2023-06-30
광주광역시 사회재난과,북구 신안동 211-1,북구 자미로66번길 10,2,200만,360도,30일,2019,35.17139071,126.9051556,2023-06-30
광주광역시 사회재난과,북구 신안동 211-1,북구 자미로66번길 10,1,200만,360도,30일,2016,35.17139071,126.9051556,2023-06-30
광주광역시 사회재난과,북구 중흥동 274-14,북구 서방로31번길 31-2,3,200만,360도,30일,2019,35.17452633,126.9167487,2023-06-30
광주광역시 사회재난과,북구 중흥동 274-14,북구 서방로31번길 31-2,1,200만,360도,30일,2016,35.17452633,126.9167487,2023-06-30
광주광역시 사회재난과,북구 우산동 518-124,북구 독립로 402,3,200만,360도,30일,2019,35.16623241,126.9164213,2023-06-30
광주광역시 사회재난과,북구 우산동 518-124,북구 독립로 402,1,200만,360도,30일,2016,35.16623241,126.9164213,2023-06-30
광주광역시 사회재난과,북구 매곡동 30-1,북구 서하로 124,2,200만,360도,30일,2019,35.18618598,126.8921481,2023-06-30
광주광역시 사회재난과,북구 매곡동 30-1,북구 서하로 124,1,200만,360도,30일,2016,35.18618598,126.8921481,2023-06-30
광주광역시 사회재난과,북구 매곡동 30-1,북구 서하로 124,1,200만,360도,30일,2013,35.18618598,126.8921481,2023-06-30
광주광역시 사회재난과,북구 용봉동 151-77,북구 우치로126번길 8,3,200만,360도,30일,2019,35.17863631,126.9128007,2023-06-30
광주광역시 사회재난과,북구 용봉동 151-77,북구 우치로126번길 8,1,200만,360도,30일,2016,35.17863631,126.9128007,2023-06-30
광주광역시 사회재난과,북구 문흥동 974-2,북구 문산로74번길 139-2,2,200만,360도,30일,2019,35.19008935,126.9276528,2023-06-30
광주광역시 사회재난과,북구 문흥동 974-2,북구 문산로74번길 139-2,1,200만,360도,30일,2016,35.19008935,126.9276528,2023-06-30
광주광역시 사회재난과,북구 양산동 695,북구 상촌로43번길 11-2,3,200만,360도,30일,2019,35.21220602,126.8794899,2023-06-30
광주광역시 사회재난과,북구 양산동 695,북구 상촌로43번길 11-2,1,200만,360도,30일,2016,35.21220602,126.8794899,2023-06-30
광주광역시 사회재난과,북구 동림동 1146-1,북구 북문대로242번길 50,2,200만,360도,30일,2019,35.19067387,126.8645412,2023-06-30
광주광역시 사회재난과,북구 동림동 1146-1,북구 북문대로242번길 50,1,200만,360도,30일,2016,35.19067387,126.8645412,2023-06-30
광주광역시 사회재난과,북구 유동 55-11,북구 천변우로257번길 21,3,200만,360도,30일,2019,35.15556661,126.903932,2023-06-30
광주광역시 사회재난과,북구 유동 55-11,북구 천변우로257번길 21,1,200만,360도,30일,2016,35.15556661,126.903932,2023-06-30
광주광역시 사회재난과,광산구 신가동 977-8,광산구 신가삼효로 22-24,1,200만,360도,30일,2019,35.18534592,126.8349445,2023-06-30
광주광역시 사회재난과,광산구 신가동 977-8,광산구 신가삼효로 22-24,1,200만,360도,30일,2016,35.18534592,126.8349445,2023-06-30
광주광역시 사회재난과,광산구 송정동 840-62,광산구 광산로 19,3,200만,360도,30일,2019,35.13818831,126.7940456,2023-06-30
광주광역시 사회재난과,광산구 송정동 840-62,광산구 광산로 19,1,200만,360도,30일,2016,35.13818831,126.7940456,2023-06-30
광주광역시 사회재난과,광산구 송정동 739-11,광산구 광산로 77-1,3,200만,360도,30일,2019,35.14134041,126.7992803,2023-06-30
광주광역시 사회재난과,광산구 송정동 739-11,광산구 광산로 77-1,1,200만,360도,30일,2016,35.14134041,126.7992803,2023-06-30
광주광역시 사회재난과,광산구 도산동 919-10,광산구 상도산길7번길 54-4,2,200만,360도,30일,2019,35.13351103,126.7945799,2023-06-30
광주광역시 사회재난과,광산구 도산동 919-10,광산구 상도산길7번길 54-4,1,200만,360도,30일,2016,35.13351103,126.7945799,2023-06-30
광주광역시 사회재난과,광산구 우산동 1586-5,광산구 사암로216번길 16,2,200만,360도,30일,2019,35.16336799,126.8094939,2023-06-30
광주광역시 사회재난과,광산구 우산동 1586-5,광산구 사암로216번길 16,1,200만,360도,30일,2016,35.16336799,126.8094939,2023-06-30
광주광역시 사회재난과,광산구 송정동 930-10,,2,200만,360도,30일,2019,35.1346713,126.787938,2023-06-30
광주광역시 사회재난과,광산구 송정동 930-10,,1,200만,360도,30일,2016,35.1346713,126.787938,2023-06-30
광주광역시 사회재난과,광산구 송정동 930-10,,1,200만,360도,30일,2016,35.1346713,126.787938,2023-06-30
광주광역시 사회재난과,광산구 쌍암동 656-2,광산구 첨단중앙로 160,3,200만,360도,30일,2019,35.21970543,126.8425307,2023-06-30
광주광역시 사회재난과,광산구 쌍암동 656-2,광산구 첨단중앙로 160,1,200만,360도,30일,2016,35.21970543,126.8425307,2023-06-30
광주광역시 사회재난과,광산구 우산동 1580-5,,3,200만,360도,30일,2019,35.16272128,126.8071799,2023-06-30
광주광역시 사회재난과,광산구 우산동 1580-5,,1,200만,360도,30일,2016,35.16272128,126.8071799,2023-06-30
광주광역시 사회재난과,광산구 신촌동 998-2,,1,200만,360도,30일,2016,35.14476045,126.807127,2023-06-30
광주광역시 사회재난과,광산구 신촌동 998-2,,1,200만,360도,30일,2022,35.14476045,126.807127,2023-06-30
광주광역시 사회재난과,광산구 월곡동 495-7,광산구 산정공원로94번길 22,3,200만,360도,30일,2019,35.17575073,126.8080476,2023-06-30
광주광역시 사회재난과,광산구 월곡동 495-7,광산구 산정공원로94번길 22,1,200만,360도,30일,2021,35.17575073,126.8080476,2023-06-30
광주광역시 사회재난과,광산구 송산동 4-1,,1,200만,360도,30일,2019,35.16428339,126.7168773,2023-06-30
광주광역시 사회재난과,광산구 송산동 4-1,,1,200만,360도,30일,2016,35.16428339,126.7168773,2023-06-30
광주광역시 사회재난과,광산구 신창동 527-6,광산구 반월안길 45,3,200만,360도,30일,2019,35.19559567,126.8518685,2023-06-30
광주광역시 사회재난과,광산구 신창동 527-6,광산구 반월안길 45,1,200만,360도,30일,2016,35.19559567,126.8518685,2023-06-30
광주광역시 사회재난과,광산구 장덕동 81-26,,2,200만,360도,30일,2019,35.20528437,126.8135548,2023-06-30
광주광역시 사회재난과,광산구 장덕동 81-26,,1,200만,360도,30일,2019,35.20528437,126.8135548,2023-06-30
광주광역시 사회재난과,광산구 장덕동 1683,,2,200만,360도,30일,2019,35.18557688,126.8162533,2023-06-30
광주광역시 사회재난과,광산구 장덕동 1683,,1,200만,360도,30일,2019,35.18557688,126.8162533,2023-06-30
광주광역시 사회재난과,북구 용강동 744-2,,2,200만,360도,30일,2019,35.25074332,126.8962191,2023-06-30
광주광역시 사회재난과,북구 용강동 744-2,,1,200만,360도,30일,2019,35.25074332,126.8962191,2023-06-30
광주광역시 사회재난과,광산구 우산동 12,,1,200만,360도,30일,2019,35.15003723,126.8253751,2023-06-30
광주광역시 사회재난과,광산구 우산동 12,,1,200만,360도,30일,2019,35.15003723,126.8253751,2023-06-30
광주광역시 사회재난과,광산구 선암동 242-6,,3,200만,360도,30일,2019,35.13632812,126.7716704,2023-06-30
광주광역시 사회재난과,광산구 선암동 242-6,,1,200만,360도,30일,2019,35.13632812,126.7716704,2023-06-30
광주광역시 사회재난과,광산구 선암동 486,,2,200만,360도,30일,2019,35.14478078,126.7792593,2023-06-30
광주광역시 사회재난과,광산구 선암동 486,,1,200만,360도,30일,2019,35.14478078,126.7792593,2023-06-30
광주광역시 사회재난과,광산구 본덕동 5,,3,200만,360도,30일,2019,35.08137806,126.7873557,2023-06-30
광주광역시 사회재난과,광산구 본덕동 5,,1,200만,360도,30일,2019,35.08137806,126.7873557,2023-06-30
광주광역시 사회재난과,동구 호남동 82,,2,200만,360도,30일,2019,35.147866,126.911256,2023-06-30
광주광역시 사회재난과,동구 호남동 82,,1,200만,360도,30일,2016,35.147866,126.911256,2023-06-30
광주광역시 사회재난과,동구 소태동 301-1,동구 소태길3번길 35-2,2,200만,360도,30일,2019,35.121569,126.936706,2023-06-30
광주광역시 사회재난과,동구 소태동 301-1,동구 소태길3번길 35-2,1,200만,360도,30일,2016,35.121569,126.936706,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1313-1,서구 무진대로 714,2,200만,360도,30일,2019,35.161748,126.858053,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1313-1,서구 무진대로 714,1,200만,360도,30일,2016,35.161748,126.858053,2023-06-30
광주광역시 사회재난과,서구 풍암동 1056,,1,200만,360도,30일,2019,35.120377,126.877657,2023-06-30
광주광역시 사회재난과,서구 풍암동 1056,,1,200만,360도,30일,2016,35.120377,126.877657,2023-06-30
광주광역시 사회재난과,서구 풍암동 1165,,2,200만,360도,30일,2019,35.127679,126.884034,2023-06-30
광주광역시 사회재난과,서구 풍암동 1165,,1,200만,360도,30일,2016,35.127679,126.884034,2023-06-30
광주광역시 사회재난과,서구 풍암동 903,,2,200만,360도,30일,2019,35.121249,126.863548,2023-06-30
